x,y,v
122,100,5
122,102,5
122,104,4
122,106,5
122,108,5
122,110,5
122,112,5
122,114,5
122,116,5
122,118,5
122,120,5
122,122,5
122,124,4
122,126,5
122,128,5
122,130,4
122,132,5
122,134,4
122,136,5
122,138,4
122,140,4
122,142,4
122,144,4
122,146,4
122,148,4
124,0,4
124,2,5
124,4,4
124,6,4
124,8,4
124,10,4
124,12,4
124,14,4
124,16,4
124,18,5
124,20,4
124,22,4
124,24,5
124,26,4
124,28,4
124,30,4
124,32,4
124,34,4
124,36,5
124,38,4
124,40,5
124,42,4
124,44,5
124,46,5
124,48,5
124,50,5
124,52,5
124,54,5
124,56,5
124,58,5
124,60,5
124,62,5
124,64,5
124,66,5
124,68,5
124,70,5
124,72,5
124,74,5
124,76,5
124,78,5
124,80,5
124,82,5
124,84,5
124,86,5
124,88,5
124,90,5
124,92,5
124,94,4
124,96,5
124,98,5
124,100,4
124,102,5
124,104,5
124,106,4
124,108,4
124,110,5
124,112,5
124,114,5
124,116,5
124,118,4
124,120,5
124,122,4
124,124,5
124,126,5
124,128,5
124,130,4
124,132,4
124,134,4
124,136,4
124,138,4
124,140,4
124,142,4
124,144,4
124,146,4
124,148,4
126,0,4
126,2,4
126,4,4
126,6,4
126,8,4
126,10,4
126,12,4
126,14,4
126,16,5
126,18,4
126,20,4
126,22,4
126,24,4
126,26,5
126,28,4
126,30,4
126,32,4
126,34,4
126,36,4
126,38,5
126,40,5
126,42,4
126,44,4
126,46,5
126,48,5
126,50,4
126,52,5
126,54,5
126,56,5
126,58,5
126,60,5
126,62,5
126,64,4
126,66,5
126,68,5
126,70,5
126,72,5
126,74,5
126,76,5
126,78,5
126,80,5
126,82,5
126,84,5
126,86,5
126,88,5
126,90,5
126,92,5
126,94,4
126,96,4
126,98,5
126,100,5
126,102,5
126,104,5
126,106,5
126,108,5
126,110,5
126,112,4
126,114,5
126,116,4
126,118,4
126,120,4
126,122,5
126,124,4
126,126,4
126,128,5
126,130,4
126,132,4
126,134,5
126,136,4
126,138,5
126,140,4
126,142,4
126,144,4
126,146,4
126,148,4
128,0,4
128,2,4
128,4,4
128,6,4
128,8,4
128,10,4
128,12,4
128,14,4
128,16,4
128,18,4
128,20,4
128,22,4
128,24,4
128,26,4
128,28,5
128,30,4
128,32,4
128,34,4
128,36,4
128,38,4
128,40,4
128,42,4
128,44,4
128,46,4
128,48,4
128,50,5
128,52,5
128,54,4
128,56,5
128,58,5
128,60,4
128,62,4
128,64,5
128,66,4
128,68,5
128,70,4
128,72,4
128,74,5
128,76,5
128,78,5
128,80,4
128,82,4
128,84,4
128,86,5
128,88,4
128,90,5
128,92,5
128,94,4
128,96,5
128,98,5
128,100,5
128,102,5
128,104,5
128,106,5
128,108,4
128,110,5
128,112,5
128,114,5
128,116,5
128,118,4
128,120,4
128,122,4
128,124,4
128,126,4
128,128,4
128,130,4
128,132,4
128,134,4
128,136,4
128,138,4
128,140,5
128,142,4
128,144,4
128,146,4
128,148,5
130,0,4
130,2,4
130,4,4
130,6,4
130,8,4
130,10,4
130,12,4
130,14,4
130,16,4
130,18,4
130,20,4
130,22,4
130,24,4
130,26,4
130,28,4
130,30,4
130,32,4
130,34,5
130,36,4
130,38,4
130,40,4
130,42,4
130,44,5
130,46,5
130,48,4
130,50,5
130,52,4
130,54,4
130,56,5
130,58,4
130,60,4
130,62,4
130,64,4
130,66,5
130,68,4
130,70,5
130,72,4
130,74,4
130,76,5
130,78,4
130,80,4
130,82,5
130,84,4
130,86,5
130,88,5
130,90,4
130,92,5
130,94,4
130,96,5
130,98,4
130,100,4
130,102,4
130,104,4
130,106,5
130,108,5
130,110,4
130,112,4
130,114,5
130,116,5
130,118,4
130,120,5
130,122,4
130,124,4
130,126,5
130,128,4
130,130,4
130,132,4
130,134,4
130,136,4
130,138,4
130,140,4
130,142,4
130,144,4
130,146,4
130,148,4
132,0,4
132,2,4
132,4,4
132,6,4
132,8,4
132,10,4
132,12,4
132,14,4
132,16,4
132,18,4
132,20,4
132,22,4
132,24,4
132,26,4
132,28,4
132,30,5
132,32,4
132,34,4
132,36,4
132,38,4
132,40,4
132,42,4
132,44,5
132,46,4
132,48,5
132,50,5
132,52,4
132,54,4
132,56,5
132,58,4
132,60,4
132,62,4
132,64,4
132,66,4
132,68,4
132,70,4
132,72,5
132,74,4
132,76,4
132,78,4
132,80,4
132,82,5
132,84,5
132,86,4
132,88,4
132,90,4
132,92,4
132,94,4
132,96,4
132,98,4
132,100,4
132,102,4
132,104,5
132,106,4
132,108,4
132,110,4
132,112,4
132,114,4
132,116,4
132,118,4
132,120,4
132,122,4
132,124,5
132,126,4
132,128,4
132,130,4
132,132,4
132,134,5
132,136,4
132,138,4
132,140,4
132,142,4
132,144,4
132,146,4
132,148,4
134,0,4
134,2,4
134,4,4
134,6,4
134,8,4
134,10,4
134,12,4
134,14,4
134,16,5
134,18,4
134,20,4
134,22,4
134,24,4
134,26,4
134,28,4
134,30,4
134,32,5
134,34,4
134,36,4
134,38,4
134,40,4
134,42,5
134,44,4
134,46,4
134,48,5
134,50,5
134,52,4
134,54,5
134,56,5
134,58,4
134,60,4
134,62,5
134,64,5
134,66,4
134,68,4
134,70,4
134,72,4
134,74,4
134,76,4
134,78,4
134,80,5
134,82,4
134,84,4
134,86,4
134,88,4
134,90,5
134,92,4
134,94,4
134,96,4
134,98,4
134,100,4
134,102,4
134,104,4
134,106,5
134,108,4
134,110,5
134,112,4
134,114,4
134,116,4
134,118,4
134,120,4
134,122,4
134,124,4
134,126,5
134,128,4
134,130,4
134,132,4
134,134,4
134,136,4
134,138,4
134,140,5
134,142,5
134,144,4
134,146,4
134,148,4
136,0,4
136,2,4
136,4,4
136,6,4
136,8,4
136,10,4
136,12,4
136,14,4
136,16,4
136,18,4
136,20,4
136,22,4
136,24,4
136,26,4
136,28,4
136,30,4
136,32,4
136,34,4
136,36,4
136,38,4
136,40,4
136,42,4
136,44,4
136,46,4
136,48,4
136,50,4
136,52,4
136,54,4
136,56,5
136,58,4
136,60,5
136,62,5
136,64,4
136,66,4
136,68,4
136,70,5
136,72,4
136,74,4
136,76,4
136,78,4
136,80,4
136,82,4
136,84,4
136,86,4
136,88,5
136,90,4
136,92,4
136,94,4
136,96,4
136,98,4
136,100,4
136,102,4
136,104,4
136,106,4
136,108,4
136,110,4
136,112,4
136,114,4
136,116,4
136,118,4
136,120,5
136,122,5
136,124,4
136,126,4
136,128,4
136,130,4
136,132,5
136,134,4
136,136,4
136,138,4
136,140,4
136,142,4
136,144,4
136,146,4
136,148,5
138,0,4
138,2,5
138,4,4
138,6,4
138,8,4
138,10,4
138,12,4
138,14,5
138,16,4
138,18,4
138,20,4
138,22,4
138,24,5
138,26,4
138,28,4
138,30,5
138,32,4
138,34,4
138,36,4
138,38,4
138,40,4
138,42,4
138,44,5
138,46,4
138,48,4
138,50,4
138,52,5
138,54,4
138,56,4
138,58,5
138,60,4
138,62,4
138,64,4
138,66,4
138,68,4
138,70,4
138,72,4
138,74,4
138,76,5
138,78,4
138,80,4
138,82,4
138,84,5
138,86,4
138,88,4
138,90,4
138,92,5
138,94,4
138,96,4
138,98,4
138,100,4
138,102,4
138,104,4
138,106,4
138,108,4
138,110,4
138,112,4
138,114,4
138,116,4
138,118,5
138,120,4
138,122,4
138,124,4
138,126,4
138,128,4
138,130,4
138,132,5
138,134,4
138,136,4
138,138,4
138,140,4
138,142,4
138,144,4
138,146,4
138,148,4
140,0,4
140,2,4
140,4,4
140,6,4
140,8,4
140,10,4
140,12,4
140,14,4
140,16,4
140,18,4
140,20,4
140,22,4
140,24,4
140,26,4
140,28,4
140,30,4
140,32,4
140,34,4
140,36,5
140,38,4
140,40,4
140,42,4
140,44,4
140,46,4
140,48,4
140,50,4
140,52,4
140,54,4
140,56,4
140,58,4
140,60,4
140,62,4
140,64,4
140,66,4
140,68,4
140,70,5
140,72,4
140,74,4
140,76,4
140,78,4
140,80,4
140,82,5
140,84,4
140,86,4
140,88,4
140,90,4
140,92,4
140,94,4
140,96,4
140,98,4
140,100,5
140,102,4
140,104,4
140,106,4
140,108,4
140,110,4
140,112,4
140,114,4
140,116,4
140,118,5
140,120,4
140,122,4
140,124,4
140,126,5
140,128,4
140,130,4
140,132,4
140,134,4
140,136,4
140,138,4
140,140,5
140,142,4
140,144,4
140,146,4
140,148,4
142,0,4
142,2,4
142,4,4
142,6,4
142,8,4
142,10,4
142,12,4
142,14,4
142,16,4
142,18,4
142,20,4
142,22,4
142,24,4
142,26,4
142,28,4
142,30,4
142,32,4
142,34,4
142,36,4
142,38,4
142,40,5
142,42,5
142,44,4
142,46,5
142,48,4
142,50,4
142,52,4
142,54,4
142,56,4
142,58,4
142,60,4
142,62,4
142,64,4
142,66,4
142,68,4
142,70,4
142,72,4
142,74,4
142,76,5
142,78,4
142,80,4
142,82,4
142,84,4
142,86,4
142,88,4
142,90,4
142,92,4
142,94,4
142,96,4
142,98,4
142,100,4
142,102,5
142,104,4
142,106,4
142,108,4
142,110,4
142,112,4
142,114,4
142,116,4
142,118,4
142,120,4
142,122,4
142,124,5
142,126,4
142,128,4
142,130,4
142,132,4
142,134,4
142,136,4
142,138,4
142,140,4
142,142,5
142,144,4
142,146,4
142,148,4
144,0,4
144,2,4
144,4,4
144,6,4
144,8,4
144,10,4
144,12,4
144,14,4
144,16,4
144,18,4
144,20,4
144,22,4
144,24,4
144,26,4
144,28,4
144,30,4
144,32,4
144,34,4
144,36,4
144,38,4
144,40,4
144,42,4
144,44,4
144,46,4
144,48,4
144,50,4
144,52,4
144,54,4
144,56,4
144,58,4
144,60,4
144,62,4
144,64,4
144,66,4
144,68,4
144,70,4
144,72,4
144,74,4
144,76,4
144,78,4
144,80,5
144,82,5
144,84,4
144,86,4
144,88,4
144,90,4
144,92,4
144,94,4
144,96,4
144,98,4
144,100,4
144,102,4
144,104,4
144,106,4
144,108,4
144,110,4
144,112,4
144,114,4
144,116,4
144,118,4
144,120,4
144,122,4
144,124,4
144,126,4
144,128,4
144,130,4
144,132,4
144,134,4
144,136,4
144,138,4
144,140,4
144,142,4
144,144,4
144,146,4
144,148,4
146,0,4
146,2,4
146,4,4
146,6,4
146,8,4
146,10,4
146,12,4
146,14,4
146,16,4
146,18,4
146,20,4
146,22,4
146,24,4
146,26,4
146,28,4
146,30,5
146,32,4
146,34,4
146,36,5
146,38,5
146,40,5
146,42,4
146,44,4
146,46,4
146,48,4
146,50,4
146,52,4
146,54,4
146,56,4
146,58,4
146,60,4
146,62,4
146,64,4
146,66,5
146,68,4
146,70,4
146,72,4
146,74,4
146,76,4
146,78,5
146,80,4
146,82,4
146,84,4
146,86,4
146,88,4
146,90,4
146,92,4
146,94,4
146,96,4
146,98,4
146,100,4
146,102,4
146,104,5
146,106,4
146,108,4
146,110,4
146,112,4
146,114,5
146,116,5
146,118,4
146,120,4
146,122,5
146,124,4
146,126,5
146,128,4
146,130,5
146,132,4
146,134,4
146,136,4
146,138,5
146,140,5
146,142,5
146,144,4
146,146,4
146,148,4
148,0,4
148,2,4
148,4,4
148,6,4
148,8,4
148,10,4
148,12,4
148,14,4
148,16,4
148,18,4
148,20,4
148,22,4
148,24,4
148,26,4
148,28,4
148,30,4
148,32,4
148,34,5
148,36,4
148,38,4
148,40,4
148,42,4
148,44,4
148,46,4
148,48,4
148,50,4
148,52,4
148,54,5
148,56,5
148,58,4
148,60,4
148,62,4
148,64,4
148,66,4
148,68,4
148,70,4
148,72,4
148,74,5
148,76,5
148,78,4
148,80,4
148,82,4
148,84,4
148,86,5
148,88,5
148,90,4
148,92,4
148,94,4
148,96,4
148,98,4
148,100,4
148,102,4
148,104,5
148,106,4
148,108,4
148,110,5
148,112,4
148,114,5
148,116,5
148,118,5
148,120,4
148,122,4
148,124,4
148,126,4
148,128,4
148,130,5
148,132,5
148,134,5
148,136,4
148,138,5
148,140,4
148,142,4
148,144,4
148,146,5
148,148,4
150,0,4
150,2,4
150,4,4
150,6,4
150,8,4
150,10,4
150,12,5
150,14,4
150,16,4
150,18,4
150,20,4
150,22,4
150,24,4
150,26,4
150,28,4
150,30,4
150,32,4
150,34,4
150,36,4
150,38,4
150,40,4
150,42,4
150,44,4
150,46,4
150,48,4
150,50,4
150,52,4
150,54,4
150,56,4
150,58,4
150,60,4
150,62,4
150,64,4
150,66,4
150,68,4
150,70,4
150,72,4
150,74,4
150,76,4
150,78,4
150,80,5
150,82,5
150,84,4
150,86,4
150,88,4
150,90,5
150,92,4
150,94,4
150,96,5
150,98,5
150,100,4
150,102,5
150,104,5
150,106,4
150,108,4
150,110,4
150,112,4
150,114,5
150,116,4
150,118,4
150,120,4
150,122,4
150,124,4
150,126,4
150,128,5
150,130,5
150,132,5
150,134,4
150,136,4
150,138,4
150,140,5
150,142,5
150,144,5
150,146,5
150,148,4
152,0,4
152,2,4
152,4,4
152,6,4
152,8,4
152,10,4
152,12,4
152,14,4
152,16,4
152,18,4
152,20,4
152,22,4
152,24,4
152,26,4
152,28,4
152,30,4
152,32,4
152,34,4
152,36,4
152,38,4
152,40,4
152,42,5
152,44,4
152,46,4
152,48,4
152,50,4
152,52,4
152,54,5
152,56,4
152,58,4
152,60,4
152,62,4
152,64,4
152,66,4
152,68,4
152,70,4
152,72,4
152,74,5
152,76,4
152,78,4
152,80,4
152,82,4
152,84,4
152,86,4
152,88,4
152,90,4
152,92,4
152,94,4
152,96,4
152,98,4
152,100,4
152,102,5
152,104,4
152,106,4
152,108,4
152,110,4
152,112,4
152,114,5
152,116,4
152,118,5
152,120,4
152,122,4
152,124,4
152,126,4
152,128,4
152,130,4
152,132,5
152,134,4
152,136,4
152,138,4
152,140,4
152,142,4
152,144,5
152,146,4
152,148,5
154,0,5
154,2,5
154,4,4
154,6,4
154,8,4
154,10,4
154,12,4
154,14,4
154,16,4
154,18,4
154,20,4
154,22,4
154,24,5
154,26,4
154,28,4
154,30,4
154,32,4
154,34,4
154,36,4
154,38,4
154,40,4
154,42,4
154,44,4
154,46,4
154,48,4
154,50,4
154,52,4
154,54,5
154,56,5
154,58,4
154,60,4
154,62,5
154,64,4
154,66,4
154,68,4
154,70,4
154,72,4
154,74,4
154,76,4
154,78,4
154,80,5
154,82,5
154,84,5
154,86,4
154,88,4
154,90,4
154,92,5
154,94,4
154,96,4
154,98,4
154,100,5
154,102,5
154,104,4
154,106,4
154,108,5
154,110,4
154,112,5
154,114,4
154,116,4
154,118,5
154,120,4
154,122,4
154,124,4
154,126,4
154,128,4
154,130,4
154,132,4
154,134,4
154,136,5
154,138,5
154,140,5
154,142,4
154,144,4
154,146,5
154,148,4
156,0,4
156,2,4
156,4,4
156,6,5
156,8,4
156,10,5
156,12,5
156,14,4
156,16,4
156,18,4
156,20,4
156,22,4
156,24,5
156,26,4
156,28,5
156,30,4
156,32,4
156,34,5
156,36,4
156,38,4
156,40,4
156,42,4
156,44,4
156,46,4
156,48,5
156,50,4
156,52,4
156,54,4
156,56,4
156,58,4
156,60,4
156,62,5
156,64,5
156,66,4
156,68,4
156,70,5
156,72,4
156,74,4
156,76,4
156,78,4
156,80,4
156,82,4
156,84,4
156,86,4
156,88,5
156,90,5
156,92,4
156,94,4
156,96,4
156,98,4
156,100,4
156,102,4
156,104,4
156,106,4
156,108,4
156,110,4
156,112,4
156,114,4
156,116,4
156,118,5
156,120,5
156,122,4
156,124,4
156,126,4
156,128,5
156,130,5
156,132,5
156,134,5
156,136,5
156,138,4
156,140,5
156,142,5
156,144,5
156,146,5
156,148,4
158,0,4
158,2,4
158,4,4
158,6,4
158,8,4
158,10,4
158,12,5
158,14,4
158,16,4
158,18,4
158,20,4
158,22,4
158,24,4
158,26,4
158,28,4
158,30,5
158,32,4
158,34,4
158,36,4
158,38,4
158,40,4
158,42,4
158,44,4
158,46,5
158,48,4
158,50,5
158,52,5
158,54,4
158,56,4
158,58,4
158,60,5
158,62,4
158,64,4
158,66,4
158,68,5
158,70,4
158,72,4
158,74,4
158,76,4
158,78,4
158,80,4
158,82,5
158,84,5
158,86,5
158,88,4
158,90,4
158,92,5
158,94,5
158,96,4
158,98,4
158,100,5
158,102,4
158,104,5
158,106,4
158,108,4
158,110,5
158,112,4
158,114,4
158,116,5
158,118,4
158,120,4
158,122,4
158,124,5
158,126,5
158,128,4
158,130,4
158,132,5
158,134,5
158,136,5
158,138,4
158,140,5
158,142,4
158,144,4
158,146,5
158,148,5
160,0,4
160,2,4
160,4,4
160,6,4
160,8,4
160,10,4
160,12,4
160,14,5
160,16,4
160,18,4
160,20,4
160,22,5
160,24,5
160,26,5
160,28,4
160,30,4
160,32,5
160,34,4
160,36,4
160,38,4
160,40,5
160,42,5
160,44,4
160,46,4
160,48,5
160,50,5
160,52,5
160,54,5
160,56,5
160,58,4
160,60,4
160,62,4
160,64,5
160,66,4
160,68,5
160,70,4
160,72,4
160,74,5
160,76,5
160,78,4
160,80,5
160,82,5
160,84,5
160,86,4
160,88,4
160,90,4
160,92,4
160,94,5
160,96,4
160,98,4
160,100,5
160,102,5
160,104,4
160,106,5
160,108,5
160,110,4
160,112,5
160,114,5
160,116,4
160,118,5
160,120,4
160,122,5
160,124,5
160,126,4
160,128,5
160,130,4
160,132,5
160,134,5
160,136,5
160,138,4
160,140,5
160,142,5
160,144,5
160,146,5
160,148,5
162,0,4
162,2,4
162,4,4
162,6,4
162,8,4
162,10,4
162,12,5
162,14,5
162,16,4
162,18,5
162,20,4
162,22,5
162,24,5
162,26,4
162,28,4
162,30,4
162,32,4
162,34,4
162,36,4
162,38,5
162,40,5
162,42,5
162,44,4
162,46,5
162,48,4
162,50,5
162,52,4
162,54,4
162,56,4
162,58,5
162,60,4
162,62,4
162,64,5
162,66,5
162,68,4
162,70,4
162,72,5
162,74,5
162,76,5
162,78,5
162,80,5
162,82,5
162,84,5
162,86,5
162,88,5
162,90,5
162,92,5
162,94,4
162,96,4
162,98,4
162,100,5
162,102,4
162,104,5
162,106,4
162,108,4
162,110,5
162,112,4
162,114,5
162,116,5
162,118,5
162,120,5
162,122,5
162,124,5
162,126,5
162,128,4
162,130,4
162,132,5
162,134,5
162,136,5
162,138,5
162,140,5
162,142,5
162,144,4
162,146,5
162,148,5
164,0,5
164,2,4
164,4,5
164,6,5
164,8,5
164,10,5
164,12,4
164,14,5
164,16,5
164,18,5
164,20,4
164,22,5
164,24,5
164,26,4
164,28,4
164,30,5
164,32,5
164,34,5
164,36,5
164,38,4
164,40,5
164,42,5
164,44,4
164,46,5
164,48,5
164,50,4
164,52,4
164,54,5
164,56,4
164,58,5
164,60,5
164,62,5
164,64,4
164,66,5
164,68,4
164,70,5
164,72,4
164,74,5
164,76,5
164,78,4
164,80,4
164,82,5
164,84,5
164,86,5
164,88,5
164,90,4
164,92,5
164,94,5
164,96,5
164,98,5
164,100,4
164,102,5
164,104,5
164,106,4
164,108,5
164,110,5
164,112,5
164,114,4
164,116,4
164,118,5
164,120,5
164,122,4
164,124,5
164,126,5
164,128,5
164,130,5
164,132,4
164,134,5
164,136,5
164,138,4
164,140,5
164,142,5
164,144,5
164,146,5
164,148,5
166,0,4
166,2,5
166,4,5
166,6,5
166,8,4
166,10,5
166,12,4
166,14,4
166,16,4
166,18,5
166,20,5
166,22,5
166,24,5
166,26,4
166,28,4
166,30,4
166,32,4
166,34,4
166,36,5
166,38,4
166,40,5
166,42,5
166,44,4
166,46,5
166,48,4
166,50,4
166,52,5
166,54,4
166,56,4
166,58,4
166,60,4
166,62,4
166,64,4
166,66,4
166,68,5
166,70,5
166,72,4
166,74,5
166,76,5
166,78,5
166,80,4
166,82,4
166,84,5
166,86,5
166,88,5
166,90,4
166,92,5
166,94,5
166,96,5
166,98,5
166,100,5
166,102,5
166,104,5
166,106,4
166,108,5
166,110,5
166,112,5
166,114,5
166,116,5
166,118,5
166,120,5
166,122,5
166,124,5
166,126,5
166,128,5
166,130,5
166,132,5
166,134,5
166,136,5
166,138,5
166,140,5
166,142,5
166,144,5
166,146,5
166,148,5
168,0,5
168,2,5
168,4,4
168,6,5
168,8,5
168,10,5
168,12,4
168,14,5
168,16,4
168,18,4
168,20,5
168,22,4
168,24,5
168,26,4
168,28,5
168,30,5
168,32,5
168,34,5
168,36,5
168,38,5
168,40,4
168,42,5
168,44,5
168,46,5
168,48,5
168,50,5
168,52,5
168,54,5
168,56,5
168,58,5
168,60,5
168,62,5
168,64,5
168,66,5
168,68,4
168,70,5
168,72,5
168,74,5
168,76,5
168,78,5
168,80,5
168,82,5
168,84,5
168,86,5
168,88,5
168,90,5
168,92,5
168,94,5
168,96,5
168,98,5
168,100,5
168,102,5
168,104,4
168,106,4
168,108,5
168,110,5
168,112,5
168,114,5
168,116,5
168,118,5
168,120,5
168,122,5
168,124,5
168,126,5
168,128,5
168,130,5
168,132,5
168,134,5
168,136,5
168,138,5
168,140,5
168,142,5
168,144,5
168,146,5
168,148,5
170,0,4
170,2,5
170,4,4
170,6,5
170,8,5
170,10,4
170,12,5
170,14,5
170,16,5
170,18,5
170,20,5
170,22,4
170,24,5
170,26,4
170,28,5
170,30,5
170,32,4
170,34,5
170,36,5
170,38,5
170,40,4
170,42,5
170,44,4
170,46,5
170,48,4
170,50,5
170,52,4
170,54,5
170,56,5
170,58,4
170,60,4
170,62,4
170,64,4
170,66,5
170,68,5
170,70,5
170,72,5
170,74,5
170,76,5
170,78,5
170,80,5
170,82,5
170,84,5
170,86,5
170,88,5
170,90,4
170,92,5
170,94,5
170,96,5
170,98,5
170,100,4
170,102,5
170,104,5
170,106,5
170,108,5
170,110,5
170,112,5
170,114,5
170,116,5
170,118,4
170,120,5
170,122,5
170,124,5
170,126,5
170,128,5
170,130,5
170,132,5
170,134,5
170,136,5
170,138,5
170,140,4
170,142,5
170,144,5
170,146,5
170,148,5
172,0,5
172,2,5
172,4,5
172,6,5
172,8,4
172,10,5
172,12,5
172,14,5
172,16,5
172,18,5
172,20,4
172,22,4
172,24,5
172,26,5
172,28,4
172,30,5
172,32,4
172,34,5
172,36,5
172,38,5
172,40,5
172,42,5
172,44,5
172,46,4
172,48,4
172,50,5
172,52,5
172,54,5
172,56,5
172,58,5
172,60,5
172,62,5
172,64,5
172,66,4
172,68,5
172,70,5
172,72,5
172,74,4
172,76,5
172,78,5
172,80,4
172,82,5
172,84,5
172,86,4
172,88,5
172,90,5
172,92,5
172,94,5
172,96,5
172,98,5
172,100,5
172,102,5
172,104,5
172,106,5
172,108,5
172,110,5
172,112,5
172,114,4
172,116,5
172,118,5
172,120,5
172,122,5
172,124,5
172,126,5
172,128,5
172,130,4
172,132,5
172,134,5
172,136,5
172,138,5
172,140,5
172,142,5
172,144,5
172,146,5
172,148,5
174,0,5
174,2,5
174,4,5
174,6,5
174,8,4
174,10,5
174,12,5
174,14,4
174,16,5
174,18,4
174,20,4
174,22,4
174,24,4
174,26,5
174,28,4
174,30,5
174,32,5
174,34,5
174,36,5
174,38,4
174,40,4
174,42,4
174,44,5
174,46,5
174,48,5
174,50,5
174,52,5
174,54,5
174,56,5
174,58,5
174,60,5
174,62,5
174,64,4
174,66,4
174,68,4
174,70,5
174,72,5
174,74,5
174,76,5
174,78,5
174,80,5
174,82,4
174,84,5
174,86,5
174,88,5
174,90,5
174,92,5
174,94,5
174,96,5
174,98,5
174,100,5
174,102,4
174,104,5
174,106,5
174,108,5
174,110,5
174,112,4
174,114,5
174,116,4
174,118,4
174,120,5
174,122,5
174,124,5
174,126,5
174,128,5
174,130,5
174,132,5
174,134,5
174,136,4
174,138,5
174,140,5
174,142,5
174,144,5
174,146,5
174,148,5
176,0,5
176,2,4
176,4,5
176,6,5
176,8,5
176,10,5
176,12,4
176,14,5
176,16,5
176,18,4
176,20,5
176,22,5
176,24,5
176,26,5
176,28,5
176,30,5
176,32,4
176,34,5
176,36,5
176,38,5
176,40,5
176,42,5
176,44,5
176,46,5
176,48,5
176,50,4
176,52,5
176,54,5
176,56,5
176,58,4
176,60,5
176,62,5
176,64,4
176,66,5
176,68,5
176,70,5
176,72,5
176,74,5
176,76,4
176,78,5
176,80,4
176,82,4
176,84,5
176,86,5
176,88,5
176,90,5
176,92,5
176,94,5
176,96,5
176,98,5
176,100,5
176,102,5
176,104,5
176,106,5
176,108,5
176,110,5
176,112,5
176,114,5
176,116,5
176,118,5
176,120,4
176,122,5
176,124,5
176,126,5
176,128,5
176,130,5
176,132,5
176,134,5
176,136,5
176,138,5
176,140,5
176,142,5
176,144,5
176,146,5
176,148,5
178,0,5
178,2,5
178,4,5
178,6,4
178,8,5
178,10,5
178,12,5
178,14,5
178,16,5
178,18,5
178,20,5
178,22,5
178,24,5
178,26,4
178,28,5
178,30,5
178,32,5
178,34,5
178,36,5
178,38,5
178,40,5
178,42,5
178,44,4
178,46,5
178,48,5
178,50,5
178,52,4
178,54,5
178,56,5
178,58,5
178,60,5
178,62,4
178,64,5
178,66,5
178,68,5
178,70,5
178,72,5
178,74,5
178,76,5
178,78,5
178,80,4
178,82,5
178,84,5
178,86,5
178,88,5
178,90,5
178,92,5
178,94,5
178,96,4
178,98,5
178,100,5
178,102,4
178,104,5
178,106,5
178,108,5
178,110,5
178,112,5
178,114,5
178,116,5
178,118,5
178,120,5
178,122,5
178,124,5
178,126,5
178,128,5
178,130,5
178,132,5
178,134,5
178,136,5
178,138,5
178,140,5
178,142,5
178,144,5
178,146,5
178,148,5
180,0,5
180,2,5
180,4,5
180,6,5
180,8,5
180,10,4
180,12,4
180,14,5
180,16,5
180,18,5
180,20,5
180,22,4
180,24,5
180,26,5
180,28,5
180,30,5
180,32,4
180,34,5
180,36,5
180,38,5
180,40,5
180,42,5
180,44,5
180,46,5
180,48,5
180,50,5
180,52,5
180,54,5
180,56,5
180,58,5
180,60,4
180,62,5
180,64,5
180,66,5
180,68,5
180,70,5
180,72,5
180,74,5
180,76,5
180,78,4
180,80,5
180,82,5
180,84,5
180,86,5
180,88,5
180,90,4
180,92,4
180,94,5
180,96,5
180,98,5
180,100,5
180,102,5
180,104,5
180,106,5
180,108,5
180,110,5
180,112,5
180,114,5
180,116,5
180,118,5
180,120,5
180,122,5
180,124,4
180,126,5
180,128,5
180,130,5
180,132,5
180,134,5
180,136,4
180,138,4
180,140,5
180,142,5
180,144,5
180,146,5
180,148,5
182,0,4
182,2,5
182,4,5
182,6,5
182,8,4
182,10,5
182,12,4
182,14,5
182,16,5
182,18,5
182,20,5
182,22,5
182,24,5
182,26,5
182,28,5
182,30,5
182,32,4
182,34,5
182,36,5
182,38,5
182,40,5
182,42,5
182,44,5
182,46,5
182,48,5
182,50,4
182,52,5
182,54,5
182,56,5
182,58,4
182,60,5
182,62,5
182,64,5
182,66,4
182,68,5
182,70,5
182,72,5
182,74,5
182,76,5
182,78,5
182,80,4
182,82,5
182,84,5
182,86,5
182,88,4
182,90,5
182,92,5
182,94,5
182,96,5
182,98,5
182,100,5
182,102,5
182,104,5
182,106,5
182,108,5
182,110,5
182,112,5
182,114,5
182,116,5
182,118,5
182,120,5
182,122,5
182,124,5
182,126,5
182,128,4
182,130,5
182,132,5
182,134,5
182,136,5
182,138,5
182,140,5
182,142,5
182,144,5
182,146,5
182,148,5
184,0,4
184,2,5
184,4,5
184,6,5
184,8,5
184,10,5
184,12,5
184,14,4
184,16,4
184,18,5
184,20,5
184,22,4
184,24,5
184,26,4
184,28,5
184,30,4
184,32,5
184,34,5
184,36,5
184,38,5
184,40,4
184,42,5
184,44,5
184,46,4
184,48,5
184,50,5
184,52,5
184,54,5
184,56,5
184,58,5
184,60,5
184,62,5
184,64,5
184,66,5
184,68,5
184,70,5
184,72,5
184,74,5
184,76,5
184,78,5
184,80,5
184,82,5
184,84,5
184,86,5
184,88,5
184,90,5
184,92,5
184,94,5
184,96,4
184,98,5
184,100,5
184,102,5
184,104,5
184,106,5
184,108,5
184,110,5
184,112,5
